,province,ty,city,district_name,district_phone,district_zipcode
0,北京市,city,北京市,0,010,100000
1,北京市,district,北京市,东城区,010,100000
2,北京市,district,北京市,崇文区,010,100000
3,北京市,district,北京市,朝阳区,010,100000
4,北京市,district,北京市,石景山区,010,100000
5,北京市,district,北京市,通州区,010,101100
6,北京市,district,北京市,平谷区,010,101200
7,北京市,district,北京市,顺义区,010,101300
8,北京市,district,北京市,密云县,010,101500
9,北京市,district,北京市,昌平区,010,101000
10,北京市,district,北京市,房山区,010,102400
11,上海市,city,上海市,0,021,200000
12,上海市,district,上海市,黄浦区,021,200000
13,上海市,district,上海市,徐汇区,021,200000
14,上海市,district,上海市,静安区,021,200000
15,上海市,district,上海市,闸北区,021,200000
16,上海市,district,上海市,杨浦区,021,200000
17,上海市,district,上海市,闵行区,021,201100
18,上海市,district,上海市,南汇区,021,201300
19,上海市,district,上海市,金山区,021,201500
20,上海市,district,上海市,青浦区,021,201700
21,上海市,district,上海市,宝山区,021,201900
22,天津市,city,天津市,0,022,300000
23,天津市,district,天津市,和平区,022,300000
24,天津市,district,天津市,河西区,022,300000
25,天津市,district,天津市,河北区,022,300000
26,天津市,district,天津市,大港区,022,300000
27,天津市,district,天津市,西青区,022,300000
28,天津市,district,天津市,北辰区,022,300000
29,天津市,district,天津市,汉沽区,022,300480
30,天津市,district,天津市,静海县,022,301600
31,天津市,district,天津市,宝坻区,022,301800
32,重庆市,city,重庆市,0,023,404100
33,重庆市,district,重庆市,渝中区,023,400000
34,重庆市,district,重庆市,江北区,023,400000
35,重庆市,district,重庆市,九龙坡区,023,400000
36,重庆市,district,重庆市,北碚区,023,400700
37,重庆市,district,重庆市,南桐,023,400800
38,重庆市,district,重庆市,渝北区,023,401120
39,重庆市,district,重庆市,巴县,023,401300
40,重庆市,district,重庆市,綦江县,023,401420
41,重庆市,district,重庆市,永川市,023,402160
42,重庆市,district,重庆市,大足县,023,402360
43,重庆市,district,重庆市,铜梁县,023,402560
44,重庆市,district,重庆市,壁山,023,402700
45,重庆市,district,重庆市,万县,023,404000
46,重庆市,district,重庆市,忠县,023,404300
47,重庆市,district,重庆市,奉节县,023,404600
48,重庆市,district,重庆市,梁平县,023,405200
49,重庆市,district,重庆市,巫溪县,023,405800
50,重庆市,district,重庆市,涪陵区,023,408000
51,重庆市,district,重庆市,城口县,023,405900
52,重庆市,district,重庆市,丰都县,023,408200
53,重庆市,district,重庆市,南川市,023,408400
54,重庆市,district,重庆市,黔江区,023,409000
55,重庆市,district,重庆市,彭水苗族土家族,023,409600
56,重庆市,district,重庆市,秀山土家族苗族,023,409900
57,安徽省,city,滁州,0,0550,239000
58,安徽省,district,滁州,凤阳县,0550,233100
59,安徽省,district,滁州,琅琊区,0550,239000
60,安徽省,district,滁州,来安县,0550,239200
61,安徽省,district,滁州,明光市,0550,239400
62,安徽省,city,合肥,0,0551,230000
63,安徽省,district,合肥,肥东县,0551,230000
64,安徽省,district,合肥,庐阳区,0551,230000
65,安徽省,district,合肥,蜀山区,0551,230000
66,安徽省,district,合肥,肥西县,0551,231200
67,安徽省,city,蚌埠,0,0552,233000
68,安徽省,district,蚌埠,龙子湖区,0552,233000
69,安徽省,district,蚌埠,禹会区,0552,233000
70,安徽省,district,蚌埠,五河县,0552,233300
71,安徽省,district,蚌埠,固镇县,0552,233700
72,安徽省,city,芜湖,0,0553,241000
73,安徽省,district,芜湖,芜湖县,0553,241100
74,安徽省,district,芜湖,镜湖区,0553,241000
75,安徽省,district,芜湖,鸠江区,0553,241000
76,安徽省,district,芜湖,南陵县,0553,242400
77,安徽省,city,淮南,0,0554,232000
78,安徽省,district,淮南,大通区,0554,232000
79,安徽省,district,淮南,谢家集区,0554,232000
80,安徽省,district,淮南,潘集区,0554,232000
81,安徽省,city,马鞍山,0,0555,243000
82,安徽省,district,马鞍山,金家庄区,0555,243000
83,安徽省,district,马鞍山,雨山区,0555,243000
84,安徽省,city,安庆,0,0556,246000
85,安徽省,district,安庆,桐城市,0556,231400
86,安徽省,district,安庆,大观区,0556,246000
87,安徽省,district,安庆,怀宁县,0556,246100
88,安徽省,district,安庆,潜山县,0556,246300
89,安徽省,district,安庆,宿松县,0556,246500
90,安徽省,district,安庆,枞阳县,0556,246700
91,安徽省,city,宿州,0,0557,234000
92,安徽省,district,宿州,墉桥区,0557,234000
93,安徽省,district,宿州,泗县,0557,234300
94,安徽省,district,宿州,砀山县,0557,235300
95,安徽省,city,亳州,0,0558,236000
96,安徽省,district,亳州,蒙城县,0558,233500
97,安徽省,district,亳州,利辛县,0558,236700
98,安徽省,city,阜阳,0,0558,236000
99,安徽省,district,阜阳,颍州区,0558,236000
100,安徽省,district,阜阳,颍泉区,0558,236000
101,安徽省,district,阜阳,阜南县,0558,236300
102,安徽省,district,阜阳,界首市,0558,236500
103,安徽省,city,黄山,0,0559,242700
104,安徽省,district,黄山,黄山区,0559,242700
105,安徽省,district,黄山,徽州区,0559,245061
106,安徽省,district,黄山,休宁县,0559,245400
107,安徽省,district,黄山,祁门县,0559,245600
108,安徽省,city,淮北,0,0561,235000
109,安徽省,district,淮北,杜集区,0561,235000
110,安徽省,district,淮北,烈山区,0561,235000
111,安徽省,city,铜陵,0,0562,244000
112,安徽省,district,铜陵,铜陵县,0562,244100
113,安徽省,district,铜陵,狮子山区,0562,244000
114,安徽省,city,宣城,0,0563,242000
115,安徽省,district,宣城,宣州区,0563,242000
116,安徽省,district,宣城,广德县,0563,242200
117,安徽省,district,宣城,泾县,0563,242500
118,安徽省,district,宣城,绩溪县,0563,245300
119,安徽省,city,六安,0,0564,237000
120,安徽省,district,六安,舒城县,0564,231300
121,安徽省,district,六安,金安区,0564,237000
122,安徽省,district,六安,霍山县,0564,237200
123,安徽省,district,六安,霍邱县,0564,237400
124,安徽省,city,巢湖,0,0565,238000
125,安徽省,district,巢湖,庐江县,0565,231500
126,安徽省,district,巢湖,含山县,0565,238100
127,安徽省,district,巢湖,无为县,0565,238300
128,安徽省,city,池州,0,0566,247100
129,安徽省,district,池州,青阳县,0566,242800
130,安徽省,district,池州,贵池区,0566,247100
131,福建省,city,福州,0,0591,350000
132,福建省,district,福州,鼓楼区,0591,350000
133,福建省,district,福州,仓山区,0591,350000
134,福建省,district,福州,晋安区,0591,350000
135,福建省,district,福州,长乐市,0591,350200
136,福建省,district,福州,平潭县,0591,350400
137,福建省,district,福州,罗源县,0591,350600
138,福建省,district,福州,闽清县,0591,350800
139,福建省,city,厦门,0,0592,361000
140,福建省,district,厦门,思明区,0592,361000
141,福建省,district,厦门,湖里区,0592,361000
142,福建省,district,厦门,同安区,0592,361100
143,福建省,city,宁德,0,0593,352000
144,福建省,district,宁德,蕉城区,0593,352000
145,福建省,district,宁德,屏南县,0593,352300
146,福建省,district,宁德,霞浦县,0593,355100
147,福建省,district,宁德,柘荣县,0593,355300
148,福建省,district,宁德,寿宁县,0593,355500
149,福建省,city,莆田,0,0594,351100
150,福建省,district,莆田,城厢区,0594,351100
151,福建省,district,莆田,荔城区,0594,351100
152,福建省,district,莆田,仙游县,0594,351200
153,福建省,city,泉州,0,0595,362000
154,福建省,district,泉州,鲤城区,0595,362000
155,福建省,district,泉州,洛江区,0595,362000
156,福建省,district,泉州,泉港区,0595,362100
157,福建省,district,泉州,晋江市,0595,362200
158,福建省,district,泉州,安溪县,0595,362400
159,福建省,district,泉州,永春县,0595,362600
160,福建省,city,漳州,0,0596,363000
161,福建省,district,漳州,芗城区,0596,363000
162,福建省,district,漳州,龙海市,0596,363100
163,福建省,district,漳州,云霄县,0596,363300
164,福建省,district,漳州,诏安县,0596,363500
165,福建省,district,漳州,平和县,0596,363700
166,福建省,district,漳州,长泰县,0596,363900
167,福建省,city,龙岩,0,0597,364000
168,福建省,district,龙岩,新罗区,0597,364000
169,福建省,district,龙岩,上杭县,0597,364200
170,福建省,district,龙岩,漳平市,0597,364400
171,福建省,district,龙岩,长汀县,0597,366300
172,福建省,city,三明,0,0598,365000
173,福建省,district,三明,将乐县,0598,353300
174,福建省,district,三明,建宁县,0598,354500
175,福建省,district,三明,三元区,0598,365000
176,福建省,district,三明,明溪县,0598,365200
177,福建省,district,三明,宁化县,0598,365400
178,福建省,district,三明,永安市,0598,366000
179,福建省,city,南平,0,0599,353000
180,福建省,district,南平,延平区,0599,353000
181,福建省,district,南平,顺昌县,0599,353200
182,福建省,district,南平,松溪县,0599,353500
183,福建省,district,南平,邵武市,0599,354000
184,福建省,district,南平,建阳市,0599,354200
185,甘肃省,city,临夏回族自治州,0,0930,731100
186,甘肃省,district,临夏回族自治州,临夏市,0930,731100
187,甘肃省,district,临夏回族自治州,广河县,0930,731300
188,甘肃省,district,临夏回族自治州,康乐县,0930,731500
189,甘肃省,district,临夏回族自治州,积石山保安族东乡族撒拉族,0930,731700
190,甘肃省,city,兰州,0,0931,730000
191,甘肃省,district,兰州,城关区,0931,730030
192,甘肃省,district,兰州,西固区,0931,730060
193,甘肃省,district,兰州,红古区,0931,730080
194,甘肃省,district,兰州,皋兰县,0931,730200
195,甘肃省,city,定西,0,0932,743000
196,甘肃省,district,定西,临洮县,0932,730500
197,甘肃省,district,定西,安定区,0932,744300
198,甘肃省,district,定西,渭源县,0932,748200
199,甘肃省,district,定西,岷县,0932,748400
200,甘肃省,city,平凉,0,0933,744000
201,甘肃省,district,平凉,静宁县,0933,743400
202,甘肃省,district,平凉,华亭县,0933,744100
203,甘肃省,district,平凉,泾川县,0933,744300
204,甘肃省,district,平凉,庄浪县,0933,744600
205,甘肃省,city,庆阳,0,0934,745000
206,甘肃省,district,庆阳,镇原县,0934,744500
207,甘肃省,district,庆阳,庆城县,0934,745100
208,甘肃省,district,庆阳,正宁县,0934,745300
209,甘肃省,district,庆阳,华池县,0934,745600
210,甘肃省,city,金昌,0,0935,737100
211,甘肃省,district,金昌,金川区,0935,737100
212,甘肃省,city,武威,0,0935,733000
213,甘肃省,district,武威,凉州区,0935,733000
214,甘肃省,district,武威,天祝藏族自治县,0935,733200
215,甘肃省,district,武威,萧南,0936,734400
216,甘肃省,city,张掖,0,0936,734000
217,甘肃省,district,张掖,甘州区,0936,734000
218,甘肃省,district,张掖,临泽县,0936,734200
219,甘肃省,district,张掖,肃南裕固族自治县,0936,734400
220,甘肃省,district,张掖,安西,0937,736100
221,甘肃省,city,嘉峪关,0,0937,735100
222,甘肃省,city,酒泉,0,0937,735000
223,甘肃省,district,酒泉,肃州区,0937,735000
224,甘肃省,district,酒泉,金塔县,0937,735300
225,甘肃省,district,酒泉,敦煌市,0937,736200
226,甘肃省,district,酒泉,阿克塞哈萨克族自治县,0937,736400
227,甘肃省,city,天水,0,0938,741000
228,甘肃省,district,天水,秦州区,0938,741000
229,甘肃省,district,天水,甘谷县,0938,741200
230,甘肃省,district,天水,清水县,0938,741400
231,甘肃省,district,天水,秦安县,0938,741600
232,甘肃省,city,陇南,0,0939,742500
233,甘肃省,district,陇南,西和县,0939,742100
234,甘肃省,district,陇南,徽县,0939,742300
235,甘肃省,district,陇南,成县,0939,742500
236,甘肃省,district,陇南,文县,0939,746400
237,甘肃省,district,陇南,宕昌县,0939,748500
238,甘肃省,city,甘南藏族自治州,0,0941,747000
239,甘肃省,district,甘南藏族自治州,舟曲县,0941,746300
240,甘肃省,district,甘南藏族自治州,夏河县,0941,747100
241,甘肃省,district,甘南藏族自治州,玛曲县,0941,747300
242,甘肃省,district,甘南藏族自治州,临潭县,0941,747500
243,甘肃省,district,甘南藏族自治州,甘南州,09411,747000
244,甘肃省,city,白银,0,0943,730900
245,甘肃省,district,白银,白银区,0943,730900
246,甘肃省,district,白银,靖远县,0943,730600
247,甘肃省,district,白银,平川区,0943,730900
248,广东省,city,广州,0,020,0510000
249,广东省,district,广州,荔湾区,020,0510000
250,广东省,district,广州,海珠区,020,0510000
251,广东省,district,广州,白云区,020,0510000
252,广东省,district,广州,黄埔区,020,0510700
253,广东省,district,广州,从化市,020,0510900
254,广东省,district,广州,南沙区,020,0511400
255,广东省,city,汕尾,0,0660,0516600
256,广东省,district,汕尾,海丰县,0660,0516400
257,广东省,district,汕尾,城区,0660,0516600
258,广东省,city,阳江,0,0662,0529500
259,广东省,district,阳江,江城区,0662,0529500
260,广东省,district,阳江,阳西县,0662,0529800
261,广东省,city,揭阳,0,0663,0522000
262,广东省,district,揭阳,惠来县,0663,0515200
263,广东省,district,揭阳,揭西县,0663,0515400
264,广东省,district,揭阳,榕城区,0663,0522000
265,广东省,city,茂名,0,0668,0525000
266,广东省,district,茂名,茂南区,0668,0525000
267,广东省,district,茂名,化州市,0668,0525100
268,广东省,district,茂名,信宜市,0668,0525300
269,广东省,city,江门,0,0750,0529000
270,广东省,district,江门,蓬江区,0750,0529000
271,广东省,district,江门,新会区,0750,0529100
272,广东省,district,江门,开平市,0750,0529300
273,广东省,district,江门,,,
274,广东省,district,江门,鹤山市,0750,0529700
275,广东省,district,江门,,,
276,广东省,city,韶关,0,0751,0512000
277,广东省,district,韶关,新丰县,0751,0511100
278,广东省,district,韶关,浈江区,0751,0512000
279,广东省,district,韶关,乐昌市,0751,0512200
280,广东省,district,韶关,南雄市,0751,0512400
281,广东省,district,韶关,翁源县,0751,0512600
282,广东省,city,惠州,0,0752,0516000
283,广东省,district,惠州,惠城区,0752,0516000
284,广东省,district,惠州,惠阳区,0752,0516200
285,广东省,district,惠州,龙门县,0752,0516800
286,广东省,city,梅州,0,0753,0514000
287,广东省,district,梅州,梅江区,0753,0514000
288,广东省,district,梅州,大埔县,0753,0514200
289,广东省,district,梅州,五华县,0753,0514400
290,广东省,district,梅州,平远县,0753,0514600
291,广东省,city,汕头,0,0754,0515000
292,广东省,district,汕头,龙湖区,0754,0515000
293,广东省,district,汕头,濠江区,0754,0515000
294,广东省,district,汕头,潮南区,0754,0515100
295,广东省,district,汕头,南澳县,0754,0515900
296,广东省,city,深圳,0,0755,0518000
297,广东省,district,深圳,盐田区,0755,0518000
298,广东省,district,深圳,福田区,0755,0518000
299,广东省,district,深圳,宝安区,0755,0518100
300,广东省,city,珠海,0,0756,0519000
301,广东省,district,珠海,香洲区,0756,0519000
302,广东省,district,珠海,斗门区,0756,0519100
303,广东省,city,佛山,0,0757,0528000
304,广东省,district,佛山,禅城区,0757,0528000
305,广东省,district,佛山,三水区,0757,0528100
306,广东省,district,佛山,高明区,0757,0528500
307,广东省,city,肇庆,0,0758,0526000
308,广东省,district,肇庆,端州区,0758,0526000
309,广东省,district,肇庆,高要市,0758,0526100
310,广东省,district,肇庆,广宁县,0758,0526300
311,广东省,district,肇庆,封开县,0758,0526500
312,广东省,city,湛江,0,0759,0524000
313,广东省,district,湛江,赤坎区,0759,0524000
314,广东省,district,湛江,坡头区,0759,0524000
315,广东省,district,湛江,徐闻县,0759,0524100
316,广东省,district,湛江,遂溪县,0759,0524300
317,广东省,district,湛江,吴川市,0759,0524500
318,广东省,city,中山,0,0760,0528400
319,广东省,city,河源,0,0762,0517000
320,广东省,district,河源,源城区,0762,0517000
321,广东省,district,河源,和平县,0762,0517200
322,广东省,district,河源,紫金县,0762,0517400
323,广东省,city,清远,0,0763,0511500
324,广东省,district,清远,清城区,0763,0511500
325,广东省,district,清远,清新县,0763,0511800
326,广东省,district,清远,阳山县,0763,0513100
327,广东省,district,清远,连南瑶族自治县,0763,0513300
328,广东省,city,云浮,0,0766,0527300
329,广东省,district,云浮,郁南县,0766,0527100
330,广东省,district,云浮,云城区,0766,0527300
331,广东省,district,云浮,云安县,0766,0527500
332,广东省,city,潮州,0,0768,0521000
333,广东省,district,潮州,潮安县,0768,0515600
334,广东省,district,潮州,湘桥区,0768,0521000
335,广东省,city,东莞,0,0769,0523000
336,广西自治区,city,防城港,0,0770,0538000
337,广西自治区,district,防城港,上思县,0770,0535500
338,广西自治区,district,防城港,港口区,0770,0538000
339,广西自治区,city,崇左,0,0771,0532200
340,广西自治区,district,崇左,扶绥县,0771,0532100
341,广西自治区,district,崇左,大新县,0771,0532300
342,广西自治区,district,崇左,宁明县,0771,0532500
343,广西自治区,district,崇左,天等县,0771,0532800
344,广西自治区,city,南宁,0,0771,0530000
345,广西自治区,district,南宁,兴宁区,0771,0530000
346,广西自治区,district,南宁,江南区,0771,0530000
347,广西自治区,district,南宁,武鸣县,0771,0530100
348,广西自治区,district,南宁,邕宁区,0771,0530200
349,广西自治区,district,南宁,宾阳县,0771,0530400
350,广西自治区,district,南宁,马山县,0771,0530600
351,广西自治区,district,南宁,融冰,0772,0545300
352,广西自治区,city,来宾,0,0772,0546100
353,广西自治区,district,来宾,金秀瑶族自治县,0772,0545700
354,广西自治区,district,来宾,武宣县,0772,0545900
355,广西自治区,district,来宾,忻城县,0772,0546200
356,广西自治区,city,柳州,0,0772,0545000
357,广西自治区,district,柳州,城中区,0772,0545000
358,广西自治区,district,柳州,柳南区,0772,0545000
359,广西自治区,district,柳州,柳江县,0772,0545100
360,广西自治区,district,柳州,融水苗族自治县,0772,0545300
361,广西自治区,district,柳州,三江侗族自治县,0772,0545500
362,广西自治区,district,柳州,荔浦,0773,0546600
363,广西自治区,city,桂林,0,0773,0541000
364,广西自治区,district,桂林,秀峰区,0773,0541000
365,广西自治区,district,桂林,象山区,0773,0541000
366,广西自治区,district,桂林,雁山区,0773,0541000
367,广西自治区,district,桂林,灵川县,0773,0541200
368,广西自治区,district,桂林,资源县,0773,0541400
369,广西自治区,district,桂林,灌阳县,0773,0541600
370,广西自治区,district,桂林,永福县,0773,0541800
371,广西自治区,district,桂林,平乐县,0773,0542400
372,广西自治区,district,桂林,荔蒲县,0773,0546600
373,广西自治区,city,贺州,0,0774,0542800
374,广西自治区,district,贺州,钟山县,0774,0542600
375,广西自治区,district,贺州,八步区,0774,0542800
376,广西自治区,city,梧州,0,0774,0543000
377,广西自治区,district,梧州,万秀区,0774,0543000
378,广西自治区,district,梧州,长洲区,0774,0543000
379,广西自治区,district,梧州,岑溪市,0774,0543200
380,广西自治区,district,梧州,蒙山县,0774,0546700
381,广西自治区,city,贵港,0,0775,0537000
382,广西自治区,district,贵港,港北区,0775,0537100
383,广西自治区,district,贵港,覃塘区,0775,0537100
384,广西自治区,district,贵港,平南县,0775,0537300
385,广西自治区,city,玉林,0,0775,0537000
386,广西自治区,district,玉林,玉州区,0775,0537000
387,广西自治区,district,玉林,容县,0775,0537500
388,广西自治区,district,玉林,陆川县,0775,0537700
389,广西自治区,city,百色,0,0776,0533000
390,广西自治区,district,百色,平果县,0776,0531400
391,广西自治区,district,百色,右江区,0776,0533000
392,广西自治区,district,百色,乐业县,0776,0533200
393,广西自治区,district,百色,西林县,0776,0533500
394,广西自治区,district,百色,田阳县,0776,0533600
395,广西自治区,district,百色,靖西县,0776,0533800
396,广西自治区,city,钦州,0,0777,0535000
397,广西自治区,district,钦州,钦南区,0777,0535000
398,广西自治区,district,钦州,浦北县,0777,0535300
399,广西自治区,city,河池,0,0778,0547000
400,广西自治区,district,河池,都安瑶族自治县,0778,0530700
401,广西自治区,district,河池,宜州市,0778,0546300
402,广西自治区,district,河池,金城江区,0778,0547000
403,广西自治区,district,河池,南丹县,0778,0547200
404,广西自治区,district,河池,东兰县,0778,0547400
405,广西自治区,district,河池,凤山县,0778,0547600
406,广西自治区,city,北海,0,0779,0536000
407,广西自治区,district,北海,铁山港区,0779,0536000
408,广西自治区,district,北海,银海区,0779,0536000
409,贵州省,city,贵阳,0,0851,550000
410,贵州省,district,贵阳,南明区,0851,550000
411,贵州省,district,贵阳,花溪区,0851,550000
412,贵州省,district,贵阳,白云区,0851,550000
413,贵州省,district,贵阳,修文县,0851,550200
414,贵州省,district,贵阳,息烽县,0851,551100
415,贵州省,city,遵义,0,0852,563000
416,贵州省,district,遵义,遵义县,0852,563100
417,贵州省,district,遵义,汇川区,0852,563000
418,贵州省,district,遵义,绥阳县,0852,563300
419,贵州省,district,遵义,道真仡佬族苗族,0852,563500
420,贵州省,district,遵义,凤冈县,0852,564200
421,贵州省,district,遵义,余庆县,0852,564400
422,贵州省,district,遵义,习水县,0852,564600
423,贵州省,city,安顺,0,0853,561000
424,贵州省,district,安顺,紫云苗族布依族,0853,550800
425,贵州省,district,安顺,平坝县,0853,561100
426,贵州省,district,安顺,关岭布依族苗族,0853,561300
427,贵州省,city,黔南布依族苗族,0,0854,558000
428,贵州省,district,黔南布依族苗族,罗甸县,0854,550100
429,贵州省,district,黔南布依族苗族,福泉市,0854,550500
430,贵州省,district,黔南布依族苗族,长顺县,0854,550700
431,贵州省,district,黔南布依族苗族,贵定县,0854,551300
432,贵州省,district,黔南布依族苗族,三都水族自治县,0854,558100
433,贵州省,district,黔南布依族苗族,平塘县,0854,558300
434,贵州省,city,黔东南苗族侗族,0,0855,556000
435,贵州省,district,黔东南苗族侗族,凯里市,0855,556000
436,贵州省,district,黔东南苗族侗族,施秉县,0855,556200
437,贵州省,district,黔东南苗族侗族,剑河县,0855,556400
438,贵州省,district,黔东南苗族侗族,天柱县,0855,556600
439,贵州省,district,黔东南苗族侗族,雷山县,0855,557100
440,贵州省,district,黔东南苗族侗族,黎平县,0855,557300
441,贵州省,district,黔东南苗族侗族,丹寨县,0855,557500
442,贵州省,district,黔东南苗族侗族,镇远县,0855,557700
443,贵州省,city,铜仁地区,0,0856,554300
444,贵州省,district,铜仁地区,玉屏侗族自治县,0856,554000
445,贵州省,district,铜仁地区,万山特区,0856,554200
446,贵州省,district,铜仁地区,江口县,0856,554400
447,贵州省,district,铜仁地区,印江土家族苗族,0856,555200
448,贵州省,district,铜仁地区,德江县,0856,565200
449,贵州省,city,毕节地区,0,0857,551700
450,贵州省,district,毕节地区,黔西县,0857,551500
451,贵州省,district,毕节地区,毕节市,0857,551700
452,贵州省,district,毕节地区,织金县,0857,552100
453,贵州省,district,毕节地区,赫章县,0857,553200
454,贵州省,city,六盘水,0,0858,553000
455,贵州省,district,六盘水,钟山区,0858,553000
456,贵州省,district,六盘水,盘县,0858,553500
457,贵州省,city,黔西南布依族苗族,0,0859,562400
458,贵州省,district,黔西南布依族苗族,册亨县,0859,552200
459,贵州省,district,黔西南布依族苗族,安龙县,0859,552400
460,贵州省,district,黔西南布依族苗族,普安县,0859,561500
461,贵州省,district,黔西南布依族苗族,兴仁县,0859,562300
462,海南省,city,海口,0,0898,570100
463,海南省,district,海口,秀英区,0898,570100
464,海南省,district,海口,美兰区,0898,570100
465,海南省,district,海口,安定,0898,571200
466,海南省,city,三亚,0,0898,572000
467,海南省,district,三亚,定安县,0898,571200
468,海南省,district,三亚,琼海市,0898,571400
469,海南省,district,三亚,屯昌县,0898,571600
470,海南省,district,三亚,临高县,0898,571800
471,海南省,district,三亚,五指山市,0898,572200
472,海南省,district,三亚,陵水黎族自治县,0898,572400
473,海南省,district,三亚,东方市,0898,572600
474,海南省,district,三亚,白沙黎族自治县,0898,572800
475,海南省,district,三亚,通什,0899,572200
476,海南省,city,三沙市,0,0898,573100
477,海南省,district,三沙市,中沙群岛,0898,573100
478,海南省,district,三沙市,南沙群岛,0898,573100
479,河北省,city,邯郸,0,0310,056000
480,河北省,district,邯郸,邯山区,0310,056000
481,河北省,district,邯郸,复兴区,0310,056000
482,河北省,district,邯郸,武安市,0310,056300
483,河北省,district,邯郸,磁县,0310,056500
484,河北省,district,邯郸,成安县,0310,056700
485,河北省,district,邯郸,大名县,0310,056900
486,河北省,district,邯郸,曲周县,0310,057250
487,河北省,district,邯郸,邱县,0310,057450
488,河北省,district,邯郸,广平县,0310,057650
489,河北省,district,邯郸,丘县,0310,057400
490,河北省,city,石家庄,0,0311,050000
491,河北省,district,石家庄,长安区,0311,050000
492,河北省,district,石家庄,桥西区,0311,050000
493,河北省,district,石家庄,裕华区,0311,050000
494,河北省,district,石家庄,鹿泉市,0311,050200
